date,value,7w_avg
2020-09-15,64.6,
2020-09-15,8.1,
2020-09-15,11.1,
2020-09-15,1.5,
2020-09-15,11.7,
2020-09-15,21.9,17.157142857142862
2020-09-15,86.6,29.357142857142858
2020-09-15,1.5,20.34285714285715
2020-09-15,0.9,19.314285714285717
2020-09-15,0.0,17.72857142857143
2020-09-15,13.4,19.428571428571434
2020-09-15,,
2020-09-15,44.2,
2020-09-22,1.5,
2020-09-22,51.3,
2020-09-22,89.6,
2020-09-22,8.6,
2020-09-22,15.1,
2020-09-22,9.3,31.371428571428574
2020-09-22,84.9,37.18571428571429
2020-09-22,0.0,36.971428571428575
2020-09-22,18.1,32.228571428571435
2020-09-22,78.4,30.628571428571437
2020-09-22,11.1,30.98571428571429
2020-09-22,53.1,36.41428571428572
2020-09-22,75.5,45.871428571428574
2020-09-22,67.0,43.314285714285724
2020-09-22,3.1,43.75714285714287
2020-09-22,9.1,42.471428571428575
2020-09-22,22.7,34.51428571428572
2020-09-22,46.9,39.62857142857143
2020-09-22,1.3,32.228571428571435
2020-09-22,12.3,23.2
2020-09-22,1.9,13.900000000000004
2020-09-22,88.5,26.100000000000005
2020-09-22,0.0,24.800000000000004
2020-09-22,0.4,21.614285714285717
2020-09-22,3.4,15.400000000000004
2020-09-22,0.8,15.328571428571433
2020-09-22,0.8,13.685714285714292
2020-09-22,11.5,15.057142857142862
2020-09-22,12.0,4.1285714285714326
2020-09-22,11.1,5.714285714285718
2020-09-29,4.7,6.328571428571434
2020-09-29,9.8,7.242857142857147
2020-09-29,64.0,16.271428571428576
2020-09-29,44.8,22.55714285714286
2020-09-29,83.9,32.900000000000006
2020-09-29,0.0,31.18571428571429
2020-09-29,0.7,29.700000000000006
2020-09-29,9.8,30.428571428571434
2020-09-29,57.6,37.25714285714287
2020-09-29,90.4,41.02857142857143
2020-09-29,16.1,36.92857142857144
2020-09-29,11.1,26.528571428571436
2020-09-29,23.2,29.842857142857152
2020-09-29,18.7,32.41428571428572
2020-09-29,10.4,32.50000000000001
2020-09-29,9.6,25.642857142857146
2020-09-29,11.5,14.371428571428575
2020-09-29,13.5,14.000000000000004
2020-09-29,0.4,12.471428571428575
2020-09-29,10.1,10.600000000000003
2020-09-29,0.0,7.928571428571432
2020-09-29,2.6,6.814285714285718
2020-09-29,3.7,5.971428571428575
2020-09-29,89.1,17.05714285714286
2020-09-29,71.0,25.271428571428576
2020-09-29,42.4,31.271428571428572
2020-09-29,77.6,40.91428571428571
2020-09-29,1.1,41.07142857142857
2020-09-29,0.9,40.82857142857143
2020-09-29,0.0,40.300000000000004
2020-10-06,11.5,29.21428571428572
2020-10-06,12.0,20.785714285714285
2020-10-06,14.9,16.85714285714286
2020-10-06,80.3,17.242857142857147
2020-10-06,1.6,17.31428571428572
2020-10-06,88.0,29.75714285714286
2020-10-06,75.8,40.58571428571429
2020-10-06,1.6,39.17142857142858
2020-10-06,12.9,39.300000000000004
2020-10-06,60.4,45.800000000000004
2020-10-06,4.6,34.98571428571429
2020-10-06,0.0,34.75714285714286
2020-10-06,6.2,23.071428571428573
2020-10-06,12.1,13.971428571428575
2020-10-06,23.3,17.071428571428577
2020-10-06,18.6,17.88571428571429
2020-10-06,1.6,9.485714285714291
2020-10-06,76.8,19.800000000000004
2020-10-06,66.0,29.22857142857143
2020-10-06,39.6,34.00000000000001
2020-10-06,1.1,32.42857142857143
2020-10-06,0.0,29.1
2020-10-06,0.0,26.442857142857147
2020-10-06,87.0,38.642857142857146
2020-10-06,47.8,34.50000000000001
2020-10-06,9.5,26.428571428571434
2020-10-06,1.9,21.042857142857148
2020-10-06,13.1,22.757142857142863
2020-10-06,15.8,25.014285714285723
2020-10-06,19.7,27.828571428571433
2020-10-13,75.6,26.200000000000006
2020-10-13,13.6,21.314285714285717
2020-10-13,13.4,21.871428571428574
2020-10-13,10.8,23.142857142857146
2020-10-13,37.3,26.600000000000005
2020-10-13,5.3,25.1
2020-10-13,2.1,22.585714285714285
2020-10-13,0.0,11.78571428571429
2020-10-13,1.4,10.042857142857146
2020-10-13,1.1,8.285714285714288
2020-10-13,19.1,9.471428571428573
2020-10-13,4.7,4.814285714285718
2020-10-13,62.7,13.014285714285718
2020-10-13,9.0,14.000000000000004
2020-10-13,15.4,16.200000000000006
2020-10-13,10.9,17.55714285714286
2020-10-13,0.0,17.400000000000002
2020-10-13,84.6,26.75714285714286
2020-10-13,21.8,29.200000000000006
2020-10-13,46.2,26.842857142857145
2020-10-13,24.4,29.042857142857144
2020-10-13,78.2,38.01428571428572
2020-10-13,12.0,38.17142857142858
2020-10-13,11.5,39.814285714285724
2020-10-13,0.2,27.757142857142856
2020-10-13,68.9,34.48571428571429
2020-10-13,0.0,27.885714285714293
2020-10-13,76.2,35.28571428571429
2020-10-13,0.7,24.214285714285715
2020-10-13,86.4,34.84285714285715
2020-10-20,76.1,44.07142857142857
2020-10-20,13.3,45.94285714285714
2020-10-20,13.7,38.05714285714286
2020-10-20,2.1,38.357142857142854
2020-10-20,0.5,27.542857142857144
2020-10-20,41.4,33.357142857142854
2020-10-20,86.3,33.34285714285714
2020-10-20,0.7,22.571428571428573
2020-10-20,25.1,24.25714285714286
2020-10-20,11.2,23.900000000000002
2020-10-20,15.7,25.842857142857138
2020-10-20,9.0,27.057142857142853
2020-10-20,14.6,23.22857142857143
2020-10-20,84.3,22.942857142857143
2020-10-20,58.6,31.214285714285715
2020-10-20,11.6,29.28571428571428
2020-10-20,4.6,28.342857142857145
2020-10-20,2.2,26.414285714285715
2020-10-20,19.5,27.914285714285715
2020-10-20,0.0,25.828571428571426
2020-10-20,22.2,16.95714285714286
2020-10-20,11.0,10.157142857142857
2020-10-20,0.2,8.528571428571428
2020-10-20,71.3,18.057142857142857
2020-10-20,74.9,28.442857142857143
2020-10-20,77.8,36.771428571428565
2020-10-20,5.6,37.57142857142857
2020-10-20,46.8,41.08571428571429
2020-10-20,1.6,39.74285714285714
2020-10-20,0.0,39.714285714285715
2020-10-27,9.2,30.842857142857145
2020-10-27,76.4,31.057142857142857
2020-10-27,6.1,20.814285714285717
2020-10-27,0.7,20.114285714285717
2020-10-27,58.2,21.742857142857144
2020-10-27,0.5,21.58571428571429
2020-10-27,11.8,23.271428571428576
2020-10-27,2.8,22.357142857142858
2020-10-27,14.5,13.514285714285714
2020-10-27,46.0,19.214285714285715
2020-10-27,1.4,19.314285714285713
2020-10-27,85.4,23.2
2020-10-27,74.0,33.7
2020-10-27,14.6,34.1
2020-10-27,0.0,33.7
2020-10-27,19.9,34.471428571428575
2020-10-27,4.4,28.528571428571432
2020-10-27,1.3,28.514285714285712
2020-10-27,19.2,19.057142857142857
2020-10-27,26.0,12.200000000000001
2020-10-27,23.6,13.485714285714286
2020-10-27,12.4,15.257142857142858
2020-10-27,70.4,22.47142857142857
2020-10-27,1.1,22.0
2020-10-27,0.2,21.84285714285715
2020-10-27,7.8,20.214285714285715
2020-10-27,80.8,28.042857142857144
2020-10-27,11.6,26.32857142857143
2020-10-27,41.8,30.52857142857143
2020-10-27,74.8,31.157142857142855
2020-11-03,68.1,40.728571428571435
2020-11-03,15.6,42.92857142857143
2020-11-03,3.1,42.25714285714286
2020-11-03,4.1,31.3
2020-11-03,16.7,32.028571428571425
2020-11-03,69.5,35.98571428571429
2020-11-03,8.3,26.485714285714288
2020-11-03,18.1,19.342857142857145
2020-11-03,80.2,28.571428571428573
2020-11-03,12.5,29.914285714285718
2020-11-03,2.4,29.67142857142857
2020-11-03,57.7,35.52857142857143
2020-11-03,0.0,25.6
2020-11-03,10.9,25.97142857142857
2020-11-03,0.0,23.38571428571429
2020-11-03,42.3,17.97142857142857
2020-11-03,26.1,19.914285714285715
2020-11-03,1.0,19.714285714285715
2020-11-03,1.0,11.614285714285716
2020-11-03,3.0,12.042857142857144
2020-11-03,75.7,21.3
2020-11-03,0.0,21.3
2020-11-03,30.5,19.614285714285717
2020-11-03,84.4,27.942857142857147
2020-11-03,73.9,38.357142857142854
2020-11-03,19.8,41.042857142857144
2020-11-03,45.9,47.17142857142858
2020-11-03,8.0,37.5
2020-11-03,10.5,39.0
2020-11-03,11.6,36.3
2020-11-10,58.8,32.642857142857146
2020-11-10,70.7,32.18571428571428
2020-11-10,10.0,30.78571428571428
2020-11-10,76.1,35.099999999999994
2020-11-10,61.8,42.785714285714285
2020-11-10,81.4,52.91428571428571
2020-11-10,29.3,55.442857142857136
2020-11-10,0.3,47.08571428571428
2020-11-10,75.1,47.71428571428571
2020-11-10,9.4,47.628571428571426
2020-11-10,24.9,40.3142857142857
2020-11-10,0.1,31.499999999999996
2020-11-10,72.3,30.199999999999996
2020-11-10,41.2,31.899999999999995
2020-11-10,18.1,34.442857142857136
2020-11-10,1.4,23.914285714285707
2020-11-10,12.1,24.299999999999994
2020-11-10,0.6,20.828571428571422
2020-11-10,4.6,21.471428571428568
2020-11-10,18.6,13.799999999999997
2020-11-10,11.1,9.499999999999996
2020-11-10,2.8,7.3142857142857105
2020-11-10,1.3,7.299999999999996
2020-11-10,11.2,7.171428571428568
2020-11-10,0.0,7.085714285714281
2020-11-10,47.3,13.185714285714282
2020-11-10,9.0,11.814285714285708
2020-11-10,14.0,12.228571428571424
2020-11-10,0.5,11.899999999999995
2020-11-10,38.2,17.171428571428567
2020-11-17,1.2,15.742857142857138
2020-11-17,8.2,16.91428571428571
2020-11-17,32.6,14.814285714285711
2020-11-17,0.1,13.54285714285714
2020-11-17,82.6,23.342857142857138
2020-11-17,58.2,31.585714285714282
2020-11-17,15.0,28.27142857142857
2020-11-17,41.8,34.07142857142856
2020-11-17,0.8,33.01428571428571
2020-11-17,71.9,38.628571428571426
2020-11-17,13.2,40.5
2020-11-17,0.1,28.71428571428571
2020-11-17,6.0,21.257142857142856
2020-11-17,1.5,19.328571428571426
2020-11-17,4.7,14.028571428571425
2020-11-17,13.6,15.857142857142852
2020-11-17,21.3,8.628571428571425
2020-11-17,78.7,17.985714285714284
2020-11-17,10.7,19.499999999999996
2020-11-17,52.3,26.114285714285707
2020-11-17,15.3,28.085714285714282
2020-11-17,0.6,27.499999999999996
2020-11-17,0.3,25.599999999999998
2020-11-17,45.9,29.11428571428571
2020-11-17,54.1,25.599999999999998
2020-11-17,77.6,35.15714285714285
2020-11-17,67.4,37.31428571428571
2020-11-17,19.0,37.84285714285714
2020-11-17,10.4,39.24285714285714
2020-11-17,28.1,43.214285714285715
2020-11-24,66.0,46.08571428571428
2020-11-24,1.1,38.51428571428571
2020-11-24,13.3,29.328571428571422
2020-11-24,23.9,23.11428571428571
2020-11-24,1.4,20.599999999999994
2020-11-24,0.6,19.199999999999996
2020-11-24,10.9,16.74285714285714
2020-11-24,0.3,7.357142857142853
2020-11-24,45.8,13.742857142857137
2020-11-24,44.6,18.21428571428571
2020-11-24,0.1,14.814285714285708
2020-11-24,54.2,22.357142857142854
2020-11-24,0.1,22.28571428571428
2020-11-24,51.4,28.071428571428566
2020-11-24,28.8,32.14285714285714
2020-11-24,6.9,26.585714285714285
2020-11-24,0.8,20.328571428571426
2020-11-24,15.2,22.485714285714284
2020-11-24,3.7,15.271428571428569
2020-11-24,76.1,26.128571428571426
2020-11-24,9.9,20.199999999999992
2020-11-24,17.0,18.51428571428571
2020-11-24,18.8,20.21428571428571
2020-11-24,81.1,31.68571428571428
2020-11-24,75.9,40.357142857142854
2020-11-24,13.0,41.685714285714276
2020-11-24,55.4,38.72857142857142
2020-11-24,8.0,38.457142857142856
2020-11-24,34.0,40.885714285714286
2020-11-24,71.2,48.37142857142857
2020-12-01,9.0,38.07142857142857
2020-12-01,2.0,27.51428571428571
2020-12-01,64.2,34.82857142857142
2020-12-01,13.7,28.871428571428567
2020-12-01,23.6,31.099999999999994
2020-12-01,53.3,33.85714285714285
2020-12-01,16.8,26.085714285714282
2020-12-01,33.7,29.614285714285707
2020-12-01,4.7,29.999999999999996
2020-12-01,51.3,28.15714285714285
2020-12-01,76.4,37.11428571428571
2020-12-01,1.2,33.91428571428571
2020-12-01,35.8,31.41428571428571
2020-12-01,43.5,35.22857142857142
2020-12-01,11.4,32.04285714285714
2020-12-01,0.3,31.41428571428571
2020-12-01,0.0,24.085714285714282
2020-12-01,79.2,24.485714285714284
2020-12-01,0.3,24.357142857142858
2020-12-01,19.1,21.971428571428568
2020-12-01,11.1,17.342857142857138
2020-12-01,8.0,16.857142857142854
2020-12-01,46.7,23.485714285714284
2020-12-01,56.5,31.557142857142853
2020-12-01,0.7,20.342857142857138
2020-12-01,0.0,20.299999999999994
2020-12-01,15.7,19.81428571428571
2020-12-01,14.4,20.28571428571428
2020-12-01,72.7,29.52857142857143
2020-12-01,66.3,32.32857142857143
2020-12-08,75.2,34.99999999999999
2020-12-08,15.0,37.04285714285714
2020-12-08,32.9,41.74285714285714
2020-12-08,79.1,50.8
2020-12-08,64.6,57.97142857142857
2020-12-08,24.3,51.05714285714284
2020-12-08,14.0,43.585714285714275
2020-12-08,16.9,35.257142857142846
2020-12-08,5.0,33.82857142857142
2020-12-08,67.1,38.71428571428571
2020-12-08,12.1,29.14285714285714
2020-12-08,16.3,22.242857142857137
2020-12-08,1.0,18.914285714285707
2020-12-08,51.0,24.199999999999996
2020-12-08,0.1,21.799999999999994
2020-12-08,35.4,26.14285714285714
2020-12-08,0.7,16.65714285714285
2020-12-08,49.0,21.928571428571423
2020-12-08,1.8,19.857142857142854
2020-12-08,0.7,19.81428571428571
2020-12-08,0.7,12.628571428571423
2020-12-08,49.7,19.71428571428571
2020-12-08,18.5,17.299999999999994
2020-12-08,11.7,18.87142857142857
2020-12-08,75.7,22.685714285714283
2020-12-08,8.3,23.61428571428571
2020-12-08,47.8,30.342857142857138
2020-12-08,52.2,37.699999999999996
2020-12-08,8.0,31.74285714285714
2020-12-08,0.1,29.11428571428571
2020-12-15,14.4,29.499999999999993
2020-12-15,75.0,29.399999999999995
2020-12-15,0.2,28.242857142857137
2020-12-15,0.2,21.44285714285714
2020-12-15,4.0,14.557142857142853
2020-12-15,16.2,15.728571428571424
2020-12-15,46.4,22.342857142857138
2020-12-15,79.6,31.65714285714285
2020-12-15,48.9,27.928571428571423
2020-12-15,49.8,35.01428571428571
2020-12-15,13.5,36.91428571428571
2020-12-15,66.2,45.8
2020-12-15,8.7,44.72857142857142
2020-12-15,1.6,38.32857142857142
2020-12-15,62.2,35.84285714285714
2020-12-15,24.4,32.34285714285714
2020-12-15,0.1,25.24285714285714
2020-12-15,53.6,30.971428571428568
2020-12-15,18.5,24.15714285714285
2020-12-15,0.4,22.971428571428568
2020-12-15,75.6,33.54285714285714
2020-12-15,51.1,31.957142857142852
2020-12-15,19.3,31.228571428571424
2020-12-15,37.8,36.61428571428571
2020-12-15,1.0,29.099999999999998
2020-12-15,12.8,28.28571428571428
2020-12-15,0.8,28.342857142857138
2020-12-15,8.3,18.728571428571424
2020-12-15,33.8,16.257142857142856
2020-12-15,10.3,14.971428571428566
2020-12-22,35.3,14.61428571428571
2020-12-22,0.8,14.58571428571428
2020-12-22,38.0,18.18571428571428
2020-12-22,0.9,18.199999999999996
2020-12-22,13.3,18.914285714285707
2020-12-22,8.4,15.285714285714281
2020-12-22,1.4,14.014285714285709
2020-12-22,64.7,18.21428571428571
2020-12-22,53.7,25.77142857142857
2020-12-22,23.9,23.757142857142856
2020-12-22,9.2,24.94285714285714
2020-12-22,46.3,29.65714285714285
2020-12-22,0.5,28.52857142857143
2020-12-22,0.1,28.342857142857138
2020-12-22,18.6,21.757142857142856
2020-12-22,4.1,14.671428571428565
2020-12-22,71.8,21.51428571428571
2020-12-22,49.0,27.199999999999996
2020-12-22,48.4,27.499999999999993
2020-12-22,15.0,29.571428571428562
2020-12-22,12.6,31.35714285714285
2020-12-22,77.3,39.74285714285713
2020-12-22,62.0,48.0142857142857
2020-12-22,0.1,37.771428571428565
2020-12-22,76.1,41.642857142857146
2020-12-22,51.0,42.01428571428571
2020-12-22,15.5,42.08571428571428
2020-12-22,0.2,40.3142857142857
2020-12-22,19.4,32.04285714285714
2020-12-22,8.4,24.38571428571428
2020-12-29,14.4,26.428571428571423
2020-12-29,23.7,18.94285714285714
2020-12-29,61.1,20.385714285714283
2020-12-29,8.6,19.4
2020-12-29,65.4,28.714285714285715
2020-12-29,34.6,30.885714285714283
2020-12-29,53.9,37.385714285714286
2020-12-29,0.1,35.34285714285714
2020-12-29,14.5,34.028571428571425
2020-12-29,1.4,25.499999999999993
2020-12-29,58.3,32.599999999999994
2020-12-29,78.3,34.442857142857136
2020-12-29,0.7,29.599999999999994
2020-12-29,9.2,23.214285714285705
2020-12-29,46.1,29.785714285714278
2020-12-29,41.7,33.671428571428564
2020-12-29,0.7,33.57142857142857
2020-12-29,0.4,25.299999999999994
2020-12-29,4.5,14.757142857142853
2020-12-29,38.9,20.21428571428571
2020-12-29,73.3,29.371428571428567
2020-12-29,12.2,24.52857142857142
2020-12-29,11.7,20.242857142857137
2020-12-29,0.0,20.14285714285714
2020-12-29,1.1,20.242857142857137
2020-12-29,15.6,21.828571428571426
2020-12-29,20.2,19.15714285714285
2020-12-29,48.2,15.571428571428568
2020-12-29,76.3,24.728571428571424
2020-12-29,14.9,25.185714285714283
2021-01-05,78.0,36.32857142857143
2021-01-05,12.6,37.971428571428575
2021-01-05,0.7,35.84285714285714
2021-01-05,0.1,32.97142857142857
2021-01-05,0.7,26.18571428571428
2021-01-05,8.2,16.457142857142852
2021-01-05,73.5,24.828571428571422
2021-01-05,1.3,13.871428571428567
2021-01-05,0.3,12.11428571428571
2021-01-05,0.2,12.04285714285714
2021-01-05,20.0,14.88571428571428
2021-01-05,13.8,16.757142857142856
2021-01-05,12.8,17.41428571428571
2021-01-05,41.7,12.871428571428568
2021-01-05,40.7,18.5
2021-01-05,44.6,24.828571428571426
2021-01-05,13.3,26.699999999999996
2021-01-05,9.2,25.157142857142855
2021-01-05,33.8,28.01428571428571
2021-01-05,77.1,37.199999999999996
2021-01-05,4.4,31.871428571428567
2021-01-05,14.5,28.128571428571426
2021-01-05,55.4,29.67142857142856
2021-01-05,0.0,27.77142857142857
2021-01-05,22.0,29.59999999999999
2021-01-05,58.3,33.099999999999994
2021-01-05,10.7,23.614285714285707
2021-01-05,59.3,31.457142857142852
2021-01-05,47.6,36.185714285714276
2021-01-05,66.2,37.728571428571435
2021-01-12,67.6,47.385714285714286
2021-01-12,18.2,46.84285714285714
2021-01-12,0.9,38.642857142857146
2021-01-12,7.3,38.15714285714285
2021-01-12,32.4,34.31428571428571
2021-01-12,49.7,34.614285714285714
2021-01-12,48.1,32.028571428571425
2021-01-12,10.4,23.857142857142854
2021-01-12,72.9,31.67142857142857
2021-01-12,13.0,33.4
2021-01-12,4.5,32.99999999999999
2021-01-12,77.1,39.38571428571428
2021-01-12,37.3,37.61428571428571
2021-01-12,51.2,38.05714285714286
2021-01-12,48.8,43.54285714285714
2021-01-12,8.2,34.3
2021-01-12,22.5,35.65714285714285
2021-01-12,19.1,37.74285714285714
2021-01-12,0.6,26.81428571428571
2021-01-12,0.2,21.514285714285712
2021-01-12,51.9,21.614285714285707
2021-01-12,0.1,14.657142857142853
2021-01-12,15.3,15.671428571428567
2021-01-12,62.7,21.41428571428571
2021-01-12,13.5,20.61428571428571
2021-01-12,15.2,22.699999999999996
2021-01-12,0.0,22.671428571428567
2021-01-12,0.3,15.299999999999995
2021-01-12,77.5,26.357142857142854
2021-01-12,1.3,24.357142857142854
2021-01-19,15.7,17.64285714285714
2021-01-19,11.8,17.399999999999995
2021-01-19,0.0,15.228571428571424
2021-01-19,36.5,20.44285714285714
2021-01-19,0.6,20.485714285714277
2021-01-19,55.7,17.371428571428567
2021-01-19,7.9,18.314285714285713
2021-01-19,21.9,19.199999999999996
2021-01-19,13.9,19.499999999999996
2021-01-19,76.7,30.457142857142856
2021-01-19,15.7,27.485714285714284
2021-01-19,78.1,38.55714285714286
2021-01-19,9.2,31.914285714285707
2021-01-19,47.4,37.55714285714286
2021-01-19,44.3,40.75714285714285
2021-01-19,46.6,45.42857142857142
2021-01-19,0.0,34.47142857142857
2021-01-19,0.4,32.285714285714285
2021-01-19,20.4,24.042857142857137
2021-01-19,72.5,33.08571428571428
2021-01-19,63.5,35.38571428571428
2021-01-19,28.4,33.114285714285714
2021-01-19,4.9,27.15714285714285
2021-01-19,6.2,28.042857142857137
2021-01-19,71.6,38.21428571428571
2021-01-19,1.4,35.49999999999999
2021-01-19,53.4,32.771428571428565
2021-01-19,16.2,26.01428571428571
2021-01-19,0.5,22.02857142857142
2021-01-19,0.7,21.42857142857142
2021-01-26,61.8,29.371428571428567
2021-01-26,74.1,29.728571428571424
2021-01-26,15.1,31.68571428571428
2021-01-26,59.1,32.5
2021-01-26,25.9,33.88571428571428
2021-01-26,73.9,44.37142857142857
2021-01-26,8.0,45.41428571428571
2021-01-26,0.2,36.61428571428571
2021-01-26,1.3,26.21428571428571
2021-01-26,45.8,30.599999999999998
2021-01-26,4.4,22.785714285714278
2021-01-26,5.3,19.842857142857138
2021-01-26,0.0,9.285714285714281
2021-01-26,10.1,9.58571428571428
2021-01-26,13.3,11.457142857142852
2021-01-26,38.2,16.728571428571424
2021-01-26,0.1,10.199999999999998
2021-01-26,12.8,11.399999999999995
2021-01-26,12.3,12.399999999999995
2021-01-26,65.2,21.71428571428571
2021-01-26,20.4,23.185714285714283
2021-01-26,0.7,21.38571428571428
2021-01-26,79.6,27.299999999999994
2021-01-26,21.5,30.357142857142854
2021-01-26,13.6,30.471428571428564
2021-01-26,0.4,28.771428571428565
2021-01-26,34.8,24.42857142857142
2021-01-26,40.9,27.35714285714285
2021-01-26,0.7,27.357142857142854
2021-01-26,69.6,25.92857142857142
2021-02-02,66.8,32.39999999999999
2021-02-02,10.9,32.01428571428571
2021-02-02,0.6,32.04285714285714
2021-02-02,1.1,27.22857142857142
2021-02-02,25.0,24.957142857142852
2021-02-02,12.8,26.68571428571428
2021-02-02,33.9,21.585714285714282
2021-02-02,74.3,22.65714285714285
2021-02-02,0.4,21.15714285714285
2021-02-02,63.3,30.114285714285707
2021-02-02,66.1,39.39999999999999
2021-02-02,5.9,36.671428571428564
2021-02-02,4.8,35.52857142857142
2021-02-02,0.0,30.68571428571428
2021-02-02,8.2,21.242857142857137
2021-02-02,33.2,25.92857142857142
2021-02-02,70.0,26.88571428571428
2021-02-02,45.0,23.871428571428567
2021-02-02,36.7,28.27142857142857
2021-02-02,22.0,30.728571428571424
2021-02-02,80.9,42.285714285714285
2021-02-02,0.3,41.15714285714286
2021-02-02,14.3,38.457142857142856
2021-02-02,0.6,28.54285714285714
2021-02-02,14.8,24.228571428571428
2021-02-02,11.3,20.599999999999994
2021-02-02,0.0,17.457142857142852
2021-02-02,75.0,16.61428571428571
2021-02-02,19.1,19.299999999999994
2021-02-02,13.4,19.171428571428567
2021-02-09,23.2,22.399999999999995
2021-02-09,32.3,24.899999999999995
2021-02-09,71.9,33.55714285714286
2021-02-09,0.0,33.55714285714286
2021-02-09,0.3,22.885714285714283
2021-02-09,0.8,20.27142857142857
2021-02-09,10.4,19.842857142857138
2021-02-09,13.6,18.471428571428568
2021-02-09,13.1,15.728571428571426
2021-02-09,0.3,5.499999999999996
2021-02-09,17.4,7.985714285714281
2021-02-09,47.0,14.657142857142853
2021-02-09,0.4,14.599999999999996
2021-02-09,4.7,13.785714285714281
2021-02-09,82.6,23.64285714285714
2021-02-09,76.9,32.75714285714285
2021-02-09,16.1,35.01428571428571
2021-02-09,72.1,42.82857142857142
2021-02-09,28.1,40.128571428571426
2021-02-09,3.9,40.628571428571426
2021-02-09,7.9,41.08571428571428
2021-02-09,0.4,29.342857142857138
2021-02-09,44.1,24.65714285714285
2021-02-09,15.1,24.51428571428571
2021-02-09,55.9,22.199999999999996
2021-02-09,9.1,19.485714285714284
2021-02-09,22.1,22.085714285714282
2021-02-09,1.8,21.21428571428571
2021-02-09,77.9,32.285714285714285
2021-02-09,67.7,35.65714285714285
2021-02-16,29.1,37.65714285714285
2021-02-16,5.2,30.41428571428571
2021-02-16,84.3,41.15714285714285
2021-02-16,0.6,38.08571428571428
2021-02-16,12.8,39.65714285714285
2021-02-16,0.0,28.52857142857142
2021-02-16,21.9,21.985714285714277
2021-02-16,63.9,26.957142857142852
2021-02-16,2.9,26.628571428571426
2021-02-16,12.8,16.414285714285707
2021-02-16,7.2,17.357142857142854
2021-02-16,0.0,15.528571428571423
2021-02-16,36.8,20.785714285714278
2021-02-16,15.7,19.899999999999995
2021-02-16,11.9,12.471428571428564
2021-02-16,8.0,13.199999999999994
2021-02-16,18.4,13.999999999999996
2021-02-16,63.2,21.999999999999996
2021-02-16,11.1,23.585714285714282
2021-02-16,0.6,18.414285714285707
2021-02-16,75.3,26.928571428571423
2021-02-16,70.4,35.285714285714285
2021-02-16,0.2,34.171428571428564
2021-02-16,45.5,38.04285714285714
2021-02-16,81.6,40.67142857142857
2021-02-16,0.2,39.11428571428571
2021-02-16,24.7,42.55714285714286
2021-02-16,70.9,41.92857142857143
2021-02-16,0.0,31.871428571428567
2021-02-16,10.9,33.4
2021-02-23,71.5,37.11428571428571
2021-02-23,20.6,28.4
2021-02-23,0.8,28.485714285714284
2021-02-23,0.0,24.957142857142856
2021-02-23,1.4,15.028571428571425
2021-02-23,18.5,17.671428571428567
2021-02-23,10.2,17.571428571428566
2021-02-23,2.5,7.71428571428571
2021-02-23,14.9,6.899999999999996
2021-02-23,0.4,6.842857142857139
2021-02-23,70.1,16.857142857142854
2021-02-23,12.4,18.428571428571423
2021-02-23,6.1,16.65714285714285
2021-02-23,79.4,26.54285714285714
2021-02-23,0.4,26.24285714285714
2021-02-23,17.3,26.585714285714282
2021-02-23,10.8,28.071428571428566
2021-02-23,8.3,19.24285714285714
2021-02-23,83.0,29.328571428571422
2021-02-23,29.9,32.72857142857142
2021-02-23,34.7,26.342857142857138
2021-02-23,43.7,32.528571428571425
2021-02-23,17.0,32.48571428571428
2021-02-23,0.0,30.94285714285714
2021-02-23,66.3,39.22857142857142
2021-02-23,23.7,30.75714285714285
2021-02-23,5.0,27.199999999999996
2021-02-23,85.1,34.39999999999999
2021-02-23,65.3,37.48571428571428
2021-02-23,0.0,35.05714285714286
2021-03-02,41.1,40.92857142857143
2021-03-02,69.5,41.38571428571428
2021-03-02,12.4,39.771428571428565
2021-03-02,85.3,51.24285714285714
2021-03-02,52.6,46.59999999999999
2021-03-02,7.7,38.371428571428574
2021-03-02,81.9,50.07142857142857
2021-03-02,13.7,46.15714285714285
2021-03-02,71.0,46.37142857142857
2021-03-02,14.7,46.699999999999996
2021-03-02,0.7,34.614285714285714
2021-03-02,2.1,27.399999999999995
2021-03-02,23.8,29.699999999999996
2021-03-02,0.9,18.128571428571426
2021-03-02,85.5,28.385714285714283
2021-03-02,5.3,18.999999999999996
2021-03-02,65.1,26.199999999999996
2021-03-02,14.5,28.17142857142857
2021-03-02,13.1,29.74285714285714
2021-03-02,0.0,26.342857142857138
2021-03-02,0.0,26.21428571428571
2021-03-02,1.6,14.228571428571424
2021-03-02,29.0,17.61428571428571
2021-03-02,0.0,8.314285714285711
2021-03-02,8.1,7.399999999999996
2021-03-02,14.7,7.628571428571425
2021-03-02,18.1,10.21428571428571
2021-03-02,0.9,10.34285714285714
2021-03-02,47.4,16.885714285714283
2021-03-02,11.3,14.357142857142852
2021-03-09,14.9,16.485714285714284
2021-03-09,4.6,15.98571428571428
2021-03-09,85.8,26.14285714285714
2021-03-09,13.7,25.51428571428571
2021-03-09,8.8,26.64285714285714
2021-03-09,0.0,19.871428571428567
2021-03-09,0.0,18.257142857142853
2021-03-09,9.5,17.48571428571428
2021-03-09,42.5,22.899999999999995
2021-03-09,85.9,22.91428571428571
2021-03-09,2.0,21.24285714285714
2021-03-09,65.1,29.28571428571428
2021-03-09,14.2,31.31428571428571
