date,var1,var2,var3,var4,var5,drift_period
1996-09-30,2.934115253,29.26192632,30.36544362,40.83876783,38.19875292,1
1996-10-07,2.045352383,31.55237158,30.99722958,23.69088227,37.69888608,1
1996-10-14,2.385902579,30.60453762,30.96250266,35.92949316,43.07433867,1
1996-10-21,1.670190507,28.90005033,31.07151795,31.68109375,40.11133593,1
1996-10-28,2.986567535,32.33250235,31.19044484,20.4332584,38.03812927,1
1996-11-04,3.10878762,31.42211807,31.41136444,34.1168904,35.48949113,1
1996-11-11,4.167105269,32.39385343,32.90176237,18.37058544,34.38340365,1
1996-11-18,3.512445323,33.3916566,33.51656208,16.05708334,32.45697984,1
1996-11-25,5.395730654,33.86688382,32.90351925,32.27954262,31.42756432,1
1996-12-02,6.979714478,35.03642738,35.12189505,29.80724812,30.83865947,1
1996-12-09,5.93466153,34.56793531,35.29045729,36.37351987,32.71830598,1
1996-12-16,7.059028321,36.2104224,36.39711392,36.28343197,33.58875431,1
1996-12-23,7.970143992,36.14045332,35.72893613,31.44271834,34.46503588,1
1996-12-30,7.501462929,37.84149388,36.41977132,38.32134276,38.67425436,1
1997-01-06,8.740670803,38.41194581,37.72209367,27.35915122,38.34744168,1
1997-01-13,9.125616836,37.53758573,38.72441665,49.00621627,42.017315,1
1997-01-20,9.781291959,40.20959798,40.02179627,29.80632551,40.49578098,1
1997-01-27,9.44731395,39.20436029,40.09336319,41.99175205,40.37897365,1
1997-02-03,10.74012347,41.12367109,40.19427265,32.35638319,39.5106533,1
1997-02-10,11.66055203,41.20984105,40.32936914,43.99853057,34.95467298,1
1997-02-17,13.00606294,43.15310301,41.92991962,35.68487036,34.94564297,1
1997-02-24,12.84655095,41.50381415,41.24492742,33.24233058,32.19152922,1
1997-03-03,14.30826367,41.72576442,42.88931549,50.89950259,34.18965043,1
1997-03-10,11.58736152,42.33528948,42.21251676,44.32408939,33.01992806,1
1997-03-17,13.35586501,42.26036459,43.35883541,48.42879051,34.43589115,1
1997-03-24,12.72334201,43.4999419,43.03946565,34.46341417,38.38723845,1
1997-03-31,14.7133473,41.14723376,42.69504663,35.74581306,39.68782613,1
1997-04-07,11.6264108,41.70102667,42.4950109,42.1600173,41.17346982,1
1997-04-14,11.43535937,41.60727829,42.50462727,42.99011808,42.48570452,1
1997-04-21,11.44788748,43.47758772,42.74143847,47.42252882,42.73047468,1
1997-04-28,9.631023605,44.0255327,42.35349758,39.85059941,42.85779342,1
1997-05-05,10.87679872,41.93810452,41.74564804,45.46074738,37.56249058,1
1997-05-12,10.23648063,41.54679157,41.63279759,29.95746141,37.22650234,1
1997-05-19,10.69071752,41.4103759,41.37961225,57.51873753,35.8092903,1
1997-05-26,10.38537184,42.08549416,39.85924881,39.85351525,34.11836736,1
1997-06-02,11.38919527,39.5456713,40.70210849,45.94004095,35.0463208,1
1997-06-09,9.90700216,40.2349473,39.50671771,40.47296094,34.61073534,1
1997-06-16,7.805779746,40.47788103,38.9260172,45.51953255,36.3918327,1
1997-06-23,6.901585329,39.50109417,38.15632783,30.74572258,39.59232955,1
1997-06-30,7.70923577,38.68689822,37.60037035,42.44925678,41.52292968,1
1997-07-07,5.323188472,39.00446777,37.32569793,38.17710061,42.92451059,1
1997-07-14,7.918434331,34.82374327,37.17246509,39.31448393,44.77968841,1
1997-07-21,6.735824261,37.75425946,38.05301371,42.73879064,43.42255292,1
1997-07-28,4.590500614,36.00560058,36.39673643,25.8886608,42.20443614,1
1997-08-04,2.89125218,34.45375381,36.37326176,30.56570085,40.2685843,1
1997-08-11,5.551318633,36.46864886,36.15768695,30.1047633,39.85649084,1
1997-08-18,3.730540825,37.05873922,35.75061326,53.10265498,33.26337035,1
1997-08-25,4.790536184,35.33527136,35.43399814,32.90263295,35.62051762,1
1997-09-01,1.730491128,36.27779333,34.7272719,44.83201772,35.07072744,1
1997-09-08,2.616167146,36.85756917,35.97075469,34.44755137,34.30421021,1
1997-09-15,3.182201842,36.55137008,36.14005395,47.20753013,38.18611092,1
1997-09-22,3.257734363,36.93996453,34.45867065,21.1725862,40.77575199,1
1997-09-29,2.867395183,36.17858312,34.92444133,33.05506073,43.31325509,1
1997-10-06,4.119397127,35.72072455,35.50538574,24.06116089,41.96309127,1
1997-10-13,2.678805895,34.32295297,35.44264989,16.74518832,46.92993378,1
1997-10-20,3.922099181,36.02665738,36.52570265,41.52593519,44.63734451,1
1997-10-27,4.567386352,35.84183408,36.32094457,35.42841766,44.80218104,1
1997-11-03,5.4041464,39.32838898,38.23997429,34.98077505,42.8376521,1
1997-11-10,6.09851415,37.5085009,38.27966101,32.7397686,38.92672459,1
1997-11-17,4.807797994,38.38288107,38.36596328,65.15055608,38.44484666,1
1997-11-24,4.985285044,39.42786952,39.38987727,38.36759658,36.13942555,1
1997-12-01,8.417918718,39.57057801,40.07992578,45.09538552,34.26507845,1
1997-12-08,8.119253278,41.89847272,39.92144793,35.01336022,38.4528226,1
1997-12-15,7.702598906,40.27466724,40.48920798,44.50349587,38.40133918,1
1997-12-22,10.67517208,41.79460746,41.63907153,44.50714792,40.74550654,1
1997-12-29,9.912629392,41.56021282,42.73350146,38.16325277,43.62054999,1
1998-01-05,11.64039812,41.67655581,43.06610852,57.96370213,46.18715605,1
1998-01-12,11.17531679,43.06125534,42.88452619,49.83212524,46.80627396,1
1998-01-19,13.78938891,44.28657906,43.92220364,42.81280615,47.22314814,1
1998-01-26,14.07094096,44.51102151,44.9033373,26.80006813,44.07612392,1
1998-02-02,12.61217678,44.82319231,45.47778049,45.93934015,42.65419195,1
1998-02-09,14.32990359,44.63623628,47.02882483,66.89793178,40.98742461,1
1998-02-16,14.44632543,46.43181376,45.82192536,43.96187641,40.982274,1
1998-02-23,15.55219309,45.42255975,47.18007475,54.53236497,37.71110625,1
1998-03-02,13.53669042,48.03513718,48.01963777,57.20635042,38.72167789,1
1998-03-09,15.43754447,47.63714884,48.69043396,50.19133478,38.62363584,1
1998-03-16,15.98900403,46.30599287,47.56134566,36.53719838,39.9927255,1
1998-03-23,13.27854695,47.59079092,48.14571473,32.26032008,42.65327558,1
1998-03-30,13.88782355,47.21138796,48.24842455,51.44058314,45.15519615,1
1998-04-06,12.99326585,48.2738836,48.05244995,43.60237152,47.81856507,1
1998-04-13,14.65371458,49.21553166,47.82565861,45.47428904,49.53815564,1
1998-04-20,15.46311384,45.85210766,47.94526782,39.7352378,48.33476206,1
1998-04-27,16.0058191,47.62994541,46.24879629,47.40885283,47.90269097,1
1998-05-04,14.27544249,47.08242095,47.58358849,48.6649124,43.73178858,1
1998-05-11,15.47327406,47.58695337,46.97870224,46.08107637,41.98879117,1
1998-05-18,12.05951876,46.75352036,46.42908629,38.3703908,39.66008417,1
1998-05-25,11.28978116,45.37164653,47.14704696,52.1497349,39.43936338,1
1998-06-01,12.45727573,45.3539705,45.33555743,40.13957639,38.57749724,1
1998-06-08,12.39069402,44.40055246,44.99504033,34.88906194,40.61485361,1
1998-06-15,11.45029016,45.77869054,45.69846005,46.22060182,40.84538243,1
1998-06-22,8.883110664,44.22131165,43.78396935,44.5205513,44.24303097,1
1998-06-29,10.32900058,45.59850728,43.42225896,42.05761234,47.31047377,1
1998-07-06,8.590007454,43.14276086,43.12990897,56.03724404,46.44961655,1
1998-07-13,10.05795465,42.0185688,43.14734281,40.89352858,51.58517568,1
1998-07-20,9.274540175,40.76266975,42.38028539,34.35848035,48.99192933,1
1998-07-27,7.521605525,40.05653659,41.21336359,35.3820907,45.99057338,1
1998-08-03,7.542580093,39.90025077,41.21830243,47.97611623,46.15467222,1
1998-08-10,6.640544295,41.42457291,40.85376904,46.23927252,43.73686515,1
1998-08-17,7.334964387,41.39380569,40.84647015,34.2390473,41.60249233,0
1998-08-24,8.110676263,39.09152917,40.8856417,15.90521088,41.4161099,0
1998-08-31,5.992258067,41.4199571,40.73402166,52.91746792,40.9839006,0
1998-09-07,7.372654011,39.96222986,39.55728504,31.49854223,41.48295686,0
1998-09-14,6.29976585,40.58324864,40.96842612,30.63421667,43.52653977,0
1998-09-21,6.070946263,42.11222063,40.62628442,40.43125745,45.39564155,0
1998-09-28,6.863495621,41.53329495,41.32872165,39.32964543,49.69910671,0
1998-10-05,6.114370198,40.57676026,41.06739008,27.98038084,48.33572331,0
1998-10-12,6.845842346,40.23372656,41.67558027,26.32621505,50.90319604,0
1998-10-19,6.5196661,39.32090447,41.70599253,45.28871601,50.64010584,0
1998-10-26,10.06488118,41.16592735,42.55819355,31.25268202,50.1288937,0
1998-11-02,8.578036444,42.14631602,42.61857158,65.26483226,46.45272444,0
1998-11-09,8.34023909,41.89720718,42.83542909,34.1327325,43.25974908,0
1998-11-16,9.799485323,43.3284193,44.59589363,34.88843336,43.14120972,0
1998-11-23,10.06013649,44.15323602,44.5209027,39.20931787,42.00614928,0
1998-11-30,10.57233762,44.50211958,45.01384778,47.46485762,43.02605504,0
1998-12-07,12.05417129,44.7534191,44.76526947,41.19144411,41.21471862,0
1998-12-14,12.86165848,46.26597127,45.45316279,47.20395581,45.53107791,0
1998-12-21,12.24658428,47.24194065,46.94635774,40.42984725,49.16741436,0
1998-12-28,12.87420184,46.41228432,47.575444,30.60183439,48.84585097,0
1999-01-04,13.83911456,49.6075107,47.88951704,27.65978803,49.82397711,0
1999-01-11,12.45894247,48.7744363,48.94351579,33.30197258,51.65657,0
1999-01-18,13.86651525,49.54246548,50.31792932,46.90012452,51.88908618,0
1999-01-25,17.33553971,50.84853816,50.48802497,47.56029514,51.17940117,0
1999-02-01,18.15917397,50.94882942,50.14510904,41.47777156,48.00518359,0
1999-02-08,16.76236192,52.19569037,51.18679933,59.0660673,47.85862021,0
1999-02-15,18.03057177,52.00204349,51.31243609,60.75092076,43.16985439,0
1999-02-22,18.14787702,51.51484275,51.93343017,44.66117432,41.28571363,0
1999-03-01,21.23356001,52.83658474,52.26827338,35.90662633,43.94316605,0
1999-03-08,19.52413324,51.61098288,52.5158863,50.17805924,41.51045964,0
1999-03-15,18.45572728,53.07210408,52.33597668,52.44688931,45.47225437,0
1999-03-22,17.73481132,53.06677001,53.03617266,46.58461604,51.21768113,0
1999-03-29,17.11770107,52.95542751,52.88324055,49.8512582,50.51157231,0
1999-04-05,18.88902699,53.02617158,51.68998474,42.18482571,51.29415168,0
1999-04-12,17.819836,51.19323217,54.10156723,51.96110201,53.30614691,0
1999-04-19,16.9763832,52.37855522,53.47166496,45.43110609,53.12428042,0
1999-04-26,17.50995449,52.80776423,52.52676897,55.30353625,52.07626323,0
1999-05-03,16.77286503,52.60241013,52.45196327,54.58224621,50.5588413,0
1999-05-10,19.18486548,51.08793815,51.52978612,48.79169462,46.56431051,0
1999-05-17,17.9743253,53.00603157,52.58818517,59.2855394,47.27193476,0
1999-05-24,16.63825628,50.45744101,52.27226021,45.36593634,44.57003307,0
1999-05-31,17.6458329,51.84248164,50.9513713,37.09209713,44.86324968,0
1999-06-07,15.73706221,50.82377268,50.90834364,52.96788646,44.45693127,0
1999-06-14,14.27476603,49.25645609,49.99032679,42.81185665,48.26276628,0
1999-06-21,16.12674217,51.17531089,48.73163728,49.43331245,49.14294759,0
1999-06-28,14.61009599,47.70367977,48.69140491,29.62567089,52.10116837,0
1999-07-05,12.51029613,49.32257585,48.46938566,59.35512454,52.78181325,0
1999-07-12,12.85100875,48.92755788,47.69970171,54.02904357,53.66661274,0
1999-07-19,11.685389,46.80576393,47.3670575,35.72608718,55.16328652,0
1999-07-26,10.73175091,48.45214157,47.01397649,37.62344292,52.77200646,0
1999-08-02,12.63568988,46.43434019,46.64394746,62.83303979,50.34275523,0
1999-08-09,13.26223978,46.64613989,46.3835755,37.30653707,48.26023834,0
1999-08-16,9.652141237,46.34540251,45.55477814,42.01791938,47.58333978,0
1999-08-23,11.37156851,45.73841113,45.5142118,24.18529384,44.99588093,0
1999-08-30,9.980406871,46.53572706,45.08262665,44.68226081,45.3188007,0
1999-09-06,10.03454744,46.43877963,46.13419869,45.68275035,46.40010842,0
1999-09-13,9.890694871,43.88792366,44.58363216,45.62644973,46.35903525,0
1999-09-20,9.652893652,47.00434024,46.27679517,34.78631031,49.22887359,0
1999-09-27,10.67211294,44.17396364,46.52963033,32.26867295,53.45989375,0
1999-10-04,9.971727731,47.07783712,45.89420062,47.37669622,54.27788997,0
1999-10-11,11.3230138,47.45162392,45.02335024,58.43131635,57.02026928,0
1999-10-18,11.32037121,45.58175344,46.49206459,32.14246364,56.74188832,0
1999-10-25,11.51427333,46.67426638,47.05298859,53.31806257,55.23478196,0
1999-11-01,11.28827456,46.45174159,47.05214715,48.08486581,54.31635011,0
1999-11-08,12.11625859,47.86946568,47.82677751,58.87559866,50.12033235,0
1999-11-15,13.99396196,48.35164198,49.42477387,47.67296762,48.83326863,0
1999-11-22,14.32644706,50.05604467,49.60884772,32.59727244,46.34051781,0
1999-11-29,13.4688173,51.23728431,49.46469351,50.30416349,49.18882554,0
1999-12-06,15.19240223,51.99910549,49.80462209,52.54993827,49.66871432,0
1999-12-13,16.50860322,50.73514857,51.13380794,42.55894756,49.58826457,0
1999-12-20,14.76074547,51.79077813,51.89327161,47.21075395,52.38658623,0
1999-12-27,17.6464456,52.93377052,52.95078299,52.73169823,55.78291346,0
2000-01-03,17.10460783,56.30849363,53.12891997,22.32601611,56.16777982,0
2000-01-10,18.98452763,60.34285733,54.32877422,75.09083416,56.6069203,0
2000-01-17,18.27151248,62.92306961,55.69119288,49.10568871,57.94907096,0
2000-01-24,17.81684867,61.5861048,55.74807424,59.83283761,55.89405254,0
2000-01-31,18.53972914,63.26482002,55.89156904,58.76670735,53.97957277,0
2000-02-07,20.71254824,64.35781898,56.35097851,73.53446835,50.66915034,0
2000-02-14,21.36680264,64.67521043,56.73658276,62.77560824,47.76671456,0
2000-02-21,20.58537556,63.10154754,57.91760058,58.29432525,48.4610612,0
2000-02-28,22.44633699,63.40412352,57.36142449,50.91903055,48.94141767,0
2000-03-06,20.3961036,61.19865512,57.97732044,63.91293744,48.75927392,0
2000-03-13,22.1706304,60.06361741,58.18914332,41.74862761,52.31281366,0
2000-03-20,21.13240089,58.84628425,58.0491079,60.98878739,52.59608367,0
2000-03-27,21.7253766,56.45544133,57.6773116,47.51014406,54.66891141,0
2000-04-03,22.38602736,54.20053782,58.51619634,64.32131049,57.54768902,0
2000-04-10,21.3688387,52.86049014,58.24457923,59.3378632,58.4809518,0
2000-04-17,21.66714669,51.45504624,58.37740036,58.22626754,59.14504994,0
2000-04-24,22.81588551,50.06477836,57.64811918,59.14357941,56.34065047,0
2000-05-01,20.93058649,49.44208669,58.25296439,43.51454516,56.46467256,0
2000-05-08,21.98648128,50.97258947,56.8772264,50.87058588,54.77033864,0
2000-05-15,19.61604401,50.02111324,57.79634388,60.75304372,50.74524268,0
2000-05-22,20.82909843,49.64426462,55.64979761,67.08744351,50.77462921,0
2000-05-29,21.2605227,51.46499757,56.29040947,69.60129138,48.27995856,0
2000-06-05,16.84111473,51.54497346,55.83429366,55.08914733,51.36030221,0
2000-06-12,17.99222031,54.36128272,54.70490487,48.06767254,53.22366055,0
2000-06-19,18.83375554,54.96964219,54.81219697,46.40746847,55.46343728,0
2000-06-26,17.52120589,55.90453977,54.73707593,51.87721654,57.00805277,0
2000-07-03,17.57175348,57.76892398,52.49501226,31.07085294,55.96067039,0
2000-07-10,16.09042756,56.86108068,53.37834797,67.81116072,59.22181723,0
2000-07-17,16.30066237,58.1334876,51.42974873,54.16621733,59.0491652,0
2000-07-24,15.61193873,58.5458812,51.77684386,64.97943111,57.43735835,0
2000-07-31,16.53035973,59.9690008,52.69896989,42.22090183,56.51882133,0
2000-08-07,15.26030931,61.23163225,51.26655524,65.6357107,53.68445823,0
2000-08-14,15.0413768,60.99651076,50.69814069,66.57991166,51.2597747,0
2000-08-21,14.04978763,58.2946419,50.97375101,41.93178986,49.76611864,0
2000-08-28,13.79650854,56.73074453,51.95887196,58.9934958,49.92094264,0
2000-09-04,13.74217996,52.76201856,49.92944979,49.43163595,52.70657988,0
2000-09-11,14.53060626,52.20830714,50.31080067,36.16566897,52.81535909,0
2000-09-18,13.74896527,50.11221625,51.64871584,59.67163377,55.38506129,0
2000-09-25,14.56643149,48.50108272,51.9653068,58.3877689,57.86691825,0
2000-10-02,16.53114397,47.35936172,51.1935753,48.34418174,60.55391284,0
2000-10-09,15.57674701,45.74784694,50.90539244,58.38602291,61.61979386,0
2000-10-16,14.69765111,43.30954913,52.92064162,34.88075922,57.93042467,0
2000-10-23,16.60750062,45.55286099,53.08230187,38.61868218,60.73724851,0
2000-10-30,15.44082817,43.74303224,53.09691975,53.47816126,59.13294636,0
2000-11-06,14.30797072,45.58196258,52.87818553,50.29480891,54.35323514,0
2000-11-13,15.88354975,48.45362899,53.8351616,48.09755393,52.41208846,0
2000-11-20,15.60780327,46.97312862,54.3962041,55.88762406,51.6746654,0
2000-11-27,17.74792439,47.29170678,55.29240122,56.01398781,51.18045161,0
2000-12-04,18.76455363,51.79963208,56.5289224,64.68126799,53.10900754,0
2000-12-11,21.08671874,55.68375092,56.93702512,57.32359668,52.82985885,0
2000-12-18,20.41014345,59.15834745,56.66131196,60.84501185,56.08207239,0
2000-12-25,20.53705021,58.58765912,58.59093163,51.28418805,61.16281306,0
2001-01-01,22.2497025,62.81106292,58.75314439,71.94491719,60.58669936,0
2001-01-08,19.85585898,64.11269524,59.61655733,51.65285354,63.70697265,0
2001-01-15,22.92345152,66.40153843,60.65688629,78.69955077,62.63041941,0
2001-01-22,24.04566129,70.66479702,59.98453361,63.60416438,59.20634558,0
2001-01-29,22.34175066,67.55431396,61.0977005,48.62193097,59.63190752,0
2001-02-05,25.46128266,69.8379644,61.37682647,69.12671127,56.58575438,0
2001-02-12,25.09864187,70.06274244,61.33098962,63.92566135,54.22891965,0
2001-02-19,24.7274696,70.19693738,62.70063512,66.865668,53.66987588,0
2001-02-26,26.09359172,68.27804563,64.13085949,71.11117065,53.71108912,0
2001-03-05,27.98138184,67.180545,62.23467021,69.83418179,54.89267249,0
2001-03-12,26.07164178,64.88642112,63.34740406,61.1069639,57.25463699,0
2001-03-19,26.244703,63.76912694,63.82027147,71.77962996,58.90813591,0
2001-03-26,25.57091714,61.30582678,63.62508347,59.75383143,59.54798177,0
2001-04-02,25.14184964,60.4584956,63.49814506,69.67576134,62.34127387,0
2001-04-09,26.71265321,57.80048961,62.82547303,49.4332085,66.70659271,0
2001-04-16,24.84868374,57.1205096,63.4436735,65.77623287,64.29957227,0
2001-04-23,25.53422426,55.60552657,62.73653734,62.059575,64.68490059,0
2001-04-30,24.68288624,56.026933,61.74759289,79.94726671,61.6920124,0
2001-05-07,25.28283432,54.52254857,63.1129094,72.49151057,58.24522375,0
2001-05-14,24.7324783,52.88716132,62.61951664,64.97491508,56.28579378,0
2001-05-21,24.98989952,56.40166643,61.74944635,67.37627091,54.68833875,0
2001-05-28,22.96200301,55.06231087,61.38756178,57.52805948,52.79865101,0
2001-06-04,22.69594962,56.42502661,61.33373733,75.12481366,55.50312792,0
2001-06-11,21.46341717,57.79249679,60.41485323,74.72994443,58.58705869,0
2001-06-18,21.46545548,61.17443809,60.25200878,61.59767957,59.20036001,0
2001-06-25,21.75461709,59.0761677,59.1485755,72.73621001,62.63556886,0
2001-07-02,21.5604103,65.65895559,59.45941355,50.37855182,64.96651038,0
2001-07-09,19.32481024,64.68801364,58.48736843,51.52029029,64.15386393,0
2001-07-16,20.58599006,64.68349398,57.97341011,61.49342348,64.42377835,0
2001-07-23,20.57531413,64.88491221,56.82464572,54.36544302,62.5977018,0
2001-07-30,19.17782161,65.31161178,57.22786464,58.53593956,60.77441271,0
2001-08-06,20.23424207,65.22023968,56.3414688,64.42671444,58.01581639,0
2001-08-13,17.23129147,64.6104262,56.16593931,57.55690268,56.38393825,0
2001-08-20,16.46806517,63.41219526,55.86503206,49.91643815,57.44437447,0
2001-08-27,15.70619854,61.51948073,55.59180132,60.28470611,54.9209786,0
2001-09-03,18.82133522,59.56573787,57.10767661,66.64348796,56.91153989,0
2001-09-10,17.89082129,57.79970766,56.70212516,60.3562596,58.17351539,0
2001-09-17,17.16441533,55.90509172,57.06018375,61.12097266,62.27886594,0
2001-09-24,17.55642426,55.45570041,55.62500812,48.25901252,64.83477816,0
2001-10-01,16.27980187,53.32106226,56.48091779,59.57201073,66.27898931,0
2001-10-08,20.05067077,48.47954889,56.07816497,47.61117085,66.66967892,0
2001-10-15,18.00194105,51.14474972,56.72487243,45.9755533,65.94402168,0
2001-10-22,18.31447547,50.19968692,57.02601718,57.68204521,63.72373859,0
2001-10-29,19.32321288,49.99706651,58.57723826,53.54115025,64.8401072,0
2001-11-05,19.52539594,50.15419726,58.28627187,51.88110667,59.84374866,0
2001-11-12,19.76356029,52.70365904,59.59386593,53.34264196,59.24803306,0
2001-11-19,19.28590968,54.04003967,59.97844458,65.21660214,58.38448436,1
2001-11-26,21.11844392,54.24911663,61.47879494,59.06121119,56.58117513,1
2001-12-03,23.12544618,57.69268859,60.26369957,49.03903356,59.1230932,1
2001-12-10,23.20273664,58.81113455,62.32693322,74.57725784,60.74059734,1
2001-12-17,24.07318663,61.02038184,62.97322044,58.0730381,64.12796384,1
2001-12-24,22.59146772,64.39049149,62.61599398,65.54162706,64.35426939,1
2001-12-31,22.7269735,68.37675717,64.30014499,68.34943658,65.42905531,1
2002-01-07,24.18723752,70.73113075,64.64109692,61.90201159,67.15805462,1
2002-01-14,24.93934077,72.22057221,65.00987773,73.28995665,67.68393476,1
2002-01-21,26.51451525,73.94554946,65.32835599,72.7526181,66.27382602,1
2002-01-28,24.22314866,74.77346257,65.95605857,59.27056787,63.80314043,1
2002-02-04,27.89210406,74.14274314,67.86745979,85.78032224,59.99422422,1
2002-02-11,26.59691143,75.22697182,67.31526074,67.91334209,60.3548697,1
2002-02-18,26.66039906,75.11156058,68.11834513,63.45912277,60.59726327,1
2002-02-25,26.34297684,74.13435381,67.67963152,75.41645241,58.90070687,1
2002-03-04,25.89985242,73.26140783,67.96478261,71.27745898,59.99421619,1
2002-03-11,28.50671495,71.18637353,69.10453678,69.79030676,61.84882945,1
2002-03-18,27.81331797,69.05144821,68.02521189,87.93033825,64.09704667,1
2002-03-25,26.43358347,67.91916929,68.55593749,63.74418322,67.05528183,1
2002-04-01,26.33963032,65.01040245,68.77172279,69.57035669,68.41029301,1
2002-04-08,27.13929651,62.4882253,68.73076751,68.72434204,68.6508672,1
2002-04-15,28.91630165,61.78034224,68.43773349,81.45767425,67.9790923,1
2002-04-22,26.69532798,60.08988674,68.51282922,60.84889064,67.26663964,1
2002-04-29,25.09941079,59.42570447,68.38898162,52.07496871,65.81070782,1
2002-05-06,25.94987023,59.62942363,68.08293206,59.99334493,62.88733872,1
2002-05-13,25.46760016,59.06777387,66.84742183,48.01124643,61.49872539,1
2002-05-20,22.54672922,60.0317834,66.78153831,59.10885386,60.36406892,1
2002-05-27,24.65872957,59.2744285,67.07040587,66.37151753,60.56963506,1
2002-06-03,23.92564379,62.49208665,66.44390192,63.0059963,61.96787564,1
2002-06-10,24.27888977,63.58936356,64.81625368,54.43554455,62.65439156,1
2002-06-17,24.84895609,64.18291137,-0.01486410039,66.72351087,63.69222343,1
2002-06-24,23.54388163,67.07108758,1.652671876,64.73640145,67.07851176,1
2002-07-01,21.57453299,68.65877719,1.13398672,46.84973488,69.3589819,1
2002-07-08,20.18044966,67.22439697,0.6850167766,72.75007408,68.42777561,1
2002-07-15,23.32974394,68.89753029,2.558438069,70.47515611,71.46374573,1
2002-07-22,20.3188947,69.37066386,2.918361106,69.85074125,68.9579912,1
2002-07-29,19.818316,69.2861546,2.49447425,73.7267555,67.17793116,1
2002-08-05,19.37332117,70.72859209,3.974830348,84.48095107,65.86894814,1
2002-08-12,19.24316543,68.97138447,3.792172694,58.17321689,61.85424388,1
2002-08-19,18.60835946,67.79207596,3.389935409,62.55740192,61.79896072,1
2002-08-26,17.95125678,64.62603769,4.153099987,58.57120208,60.92659151,1
2002-09-02,17.81843197,65.59849432,4.033569931,68.43743458,61.8009938,1
2002-09-09,18.24370236,61.91172255,3.552327365,67.20137368,63.10419175,1
2002-09-16,17.71657523,61.35993263,3.650102808,52.58955317,67.96560321,1
2002-09-23,17.60360985,59.79930725,3.591011022,54.20365151,68.34811582,1
2002-09-30,18.55172114,59.28816413,3.685146077,74.36305358,71.31438358,1
2002-10-07,18.38994157,55.31111712,3.050926506,68.11309318,69.68853698,1
2002-10-14,20.41671286,52.66933679,2.950022318,59.2207716,72.55506974,1
2002-10-21,16.59411086,55.38880027,2.246892374,71.65452842,71.16782445,1
2002-10-28,20.72895311,57.01628645,2.251895603,75.2259036,68.19401243,1
2002-11-04,21.3304719,56.98166207,1.567773628,78.11069215,65.57647921,1
2002-11-11,18.50628603,56.98920574,1.39617848,62.31155622,64.18438671,1
2002-11-18,20.77369655,57.80087703,0.301995515,71.810162,64.81370945,1
2002-11-25,21.3155347,61.0291169,0.03940071681,85.30282852,60.57321893,1
2002-12-02,20.87590998,61.5120901,-0.4855226037,65.6012854,64.06710806,1
2002-12-09,22.11949991,65.45914905,-1.865771323,66.30167135,64.26476684,1
2002-12-16,22.40942415,68.10547016,-2.545494038,75.57806313,67.5800816,1
2002-12-23,25.89495384,71.27741862,-3.533244419,61.55774018,69.77573574,1
2002-12-30,25.69225671,75.47402374,-3.620139687,91.24576792,71.48660107,1
2003-01-06,26.62457953,75.37042167,-4.716175009,72.5769172,72.85307924,1
2003-01-13,26.64528792,76.39852316,-5.438138797,65.93744933,71.54091007,1
2003-01-20,25.33127196,78.39487936,-6.001834788,63.83022278,72.44479373,1
2003-01-27,26.43109302,77.68820838,-5.9419106,85.08834025,67.60243481,1
2003-02-03,27.8919283,79.2895116,-6.956359632,81.18069648,67.64318619,1
2003-02-10,26.57279152,79.58576683,-7.536113628,68.56243532,64.75785086,1
2003-02-17,28.84027856,78.98706266,-7.769993512,76.82584094,62.65399389,1
2003-02-24,28.15475582,78.73241735,-7.070966534,61.43646068,63.838839,1
2003-03-03,28.21988828,76.45007453,-8.474078049,73.49918301,63.02812958,1
2003-03-10,29.43450434,76.79910035,-9.70893404,71.07134667,66.51609796,1
2003-03-17,29.22426331,73.90020706,-8.559104516,93.68517221,67.47712309,1
2003-03-24,28.4025782,72.03971874,-8.438629972,68.26296895,71.78488794,1
2003-03-31,29.83403889,69.90902899,-8.980507517,64.92232985,72.290562,1
2003-04-07,27.43401789,68.72529063,-8.870394469,66.53793428,73.71255035,1
2003-04-14,28.90321574,67.96850747,-9.162771861,60.82938172,74.2690306,1
2003-04-21,28.58802059,65.16765917,-7.725109402,83.65040475,71.94307118,1
2003-04-28,27.3330073,64.64276626,-8.447368017,80.83348381,70.63861432,1
2003-05-05,27.56174631,64.67021627,-8.049948472,82.30860541,66.88959118,1
2003-05-12,25.52921016,63.71432287,-7.308374615,78.6071473,67.01526231,1
2003-05-19,27.20764288,64.72048707,-7.132083669,70.09938405,66.88983259,1
2003-05-26,25.5681223,65.8918223,-7.026877326,69.59135364,67.7286645,1
2003-06-02,24.6738553,68.35318213,-6.471860162,72.39650454,65.97624882,1
2003-06-09,25.67169263,69.05071942,-4.970297895,68.26308247,68.56458828,1
2003-06-16,23.33565631,70.39358991,-5.449203244,54.10918016,68.41937433,1
2003-06-23,22.0488553,72.46273988,-4.504096446,75.57436979,74.12635019,1
2003-06-30,21.32679251,72.78383527,-4.078982878,71.07375228,75.29114783,1
2003-07-07,22.93298552,74.42242168,-3.602698211,76.30516623,74.97961093,1
2003-07-14,20.51595479,74.75703331,-3.040386796,71.17177483,76.51226201,1
2003-07-21,23.05447045,75.60516856,-3.294654165,73.74113236,73.76113721,1
2003-07-28,18.7624573,74.84329904,-2.281651879,67.07012715,71.53855314,1
